"","Node_1","Node_2","Node_3","Node_4","Node_5","Node_6","Node_7","Node_8","Node_9","Node_10","Node_11","Node_12","Node_13","Node_14","Node_15","Node_16","Node_17","Node_18","Node_19","Node_20","Node_21","Node_22","Node_23","Node_24","Node_25","Node_26","Node_27","Node_28","Node_29","Node_30","Node_31","Node_32","Node_33","Node_34","Node_35","Node_36","Node_37","Node_38","Node_39","Node_40","Node_41","Node_42","Node_43","Node_44","Node_45","Node_46","Node_47","Node_48","Node_49","Node_50","Node_51","Node_52","Node_53","Node_54","Node_55","Node_56","Node_57","Node_58","Node_59","Node_60","Node_61","Node_62","Node_63","Node_64","Node_65","Node_66","Node_67","Node_68","Node_69","Node_70","Node_71","Node_72","Node_73","Node_74","Node_75","Node_76","Node_77","Node_78","Node_79","Node_80","Node_81","Node_82","Node_83","Node_84","Node_85","Node_86","Node_87","Node_88","Node_89","Node_90","Node_91","Node_92","Node_93","Node_94","Node_95","Node_96","Node_97","Node_98","Node_99","Node_100","Node_101","Node_102","Node_103","Node_104","Node_105","Node_106","Node_107","Node_108","Node_109","Node_110","Node_111","Node_112","Node_113","Node_114","Node_115","Node_116","Node_117","Node_118","Node_119","Node_120","Node_121","Node_122","Node_123","Node_124","Node_125","Node_126","Node_127","Node_128","Node_129","Node_130","Node_131","Node_132","Node_133","Node_134","Node_135","Node_136","Node_137","Node_138","Node_139","Node_140","Node_141","Node_142","Node_143","Node_144","Node_145","Node_146","Node_147","Node_148","Node_149","Node_150"
"Node_45",-0.145132258330865,-0.00136522955840281,-0.072646708970024,0.00049489823233753,-0.385589201346587,-0.0415118539466477,-0.0598760292097285,0.1649893052112,-0.0733873255016761,-0.00276051777281338,-0.092318711943315,-0.136649718633299,-0.287697711851392,-0.0530486326824076,-0.0681015739100229,-0.150482615740614,-0.0525080360902052,-0.0536157490465584,-0.102391275156573,-0.0939362966863918,-0.395657496840724,-0.663616345313728,0.766740939420798,-0.722439215464998,0.668837359073247,-0.760229713492871,-0.755537758220227,-0.759885633972188,0.120705691065462,-0.746111852156767,-0.365852451746815,0.510270031651608,0.638443950566207,-0.347171565071712,-0.697960401873177,-0.4476482105194,0.524393214119681,0.686682542084364,-0.681555379348198,-0.218263453146738,0.1173604764685,0.73456526884997,-0.751235803201461,-0.70537833732129,1,-0.268845066567624,-0.0876147992582691,0.00321881582095522,0.0631160001271845,-0.155444508194301,-0.309171117978191,-0.0990272685379547,0.111499047768186,-0.063480078172676,0.0375555629442604,0.308556690555671,-0.111210788411667,-0.180163909814236,-0.094488189996588,0.0106904148285223,-0.0683123687528153,-0.13670904444043,-0.34817525856273,-0.134908614323619,0.0456829844613361,-0.180923859502747,-0.182216449277081,0.0923412578976931,0.00266548708635452,-0.218901800296817,0.0286193656168876,-0.0642064181437154,-0.161555454848711,-0.0759361323692563,-0.200698088928966,-0.0897842331797934,-0.180845009670782,0.0467179182376519,0.0758220850641203,0.0872955991144382,0.0923014534522651,0.21376905718645,-0.0528214353581431,0.18261167440901,0.189433372414641,0.128295415735825,0.212863778709547,-0.0528597843406419,-0.020470561576978,-0.0519447816353677,0.0821051485817692,0.0221324091276516,0.0220890987379969,0.220503168691707,-0.0671032002233812,0.218828876163425,0.0420079545458621,0.300030191161706,0.242403736990389,-0.0720848155075851,-0.245021526836829,0.154940741440638,-0.000438732979191945,0.0540640863975446,-0.0613616797329366,0.307835603135265,-0.105375291836374,-0.0048675080045796,-0.0311445592925884,0.0344065989795619,0.0513488099311827,0.324716413214568,0.209663163878405,-0.263179135572727,-0.267758875917495,0.0367945484268402,0.0983354710434142,0.0810633566862774,-0.270606733695246,-0.00905246726722392,0.0959440692244587,0.0684245945666592,-0.164120820201337,0.0548280144475077,0.0818895045507214,-0.16244331129799,-0.00462013477047347,0.217487527991205,0.229922479814672,-0.16622462006229,-0.0776202915126226,-0.0988533866572619,-0.170295354540602,0.24085892888789,0.154853968220175,-0.133757903759442,0.148892871452701,0.220500764456753,0.212711942850603,0.0147365127942796,0.172877221422907,0.237655440555654,0.190489193730495,0.0114144953230926,0.00453084133725798,-0.00372554605517632,0.0680623983455381,0.316023299473263,0.199413740414749,-0.0315074347330792
"Node_46",-0.0535984291912507,0.029292132986119,0.0627227807046448,0.109103101034451,0.139351360420162,0.115729675723423,0.216858099437984,-0.0536105367488559,-0.22345792022473,0.0850028408809398,0.154168904772131,0.0890797903035311,0.145978906774305,0.234980071746891,0.0472062510317031,0.116999102374478,0.171296041249841,0.0947207659187286,0.0953451242334393,0.11665300356564,0.350181102734182,0.374135716783224,-0.375926893222295,0.486149902242911,-0.222471797259797,0.2125584723453,0.353825310571166,0.242184171134347,-0.354519328099315,0.313976981027073,0.156147296333726,-0.32495999400362,-0.0206183601043038,0.233059263666347,0.458324246287369,0.213685669379888,-0.154986928126934,-0.244536627456685,0.332369345900091,-0.134999031888476,-0.134058857303204,-0.355417660548389,0.331402811501904,0.269350380304478,-0.268845066567624,1,0.399944632455927,0.375004298051178,0.243605418051293,0.544778837779842,0.49177653271166,0.293379667034795,0.345885089070864,0.749348330578865,0.513893838095091,0.101989826999227,0.67638623093218,0.480819532381011,0.618569392686328,0.611244971002201,0.409803546156108,0.583019510991786,0.392235550686538,0.506047134061094,0.502401901737252,0.745945760771705,0.820688416952791,0.245895942793075,0.402310675446817,0.666516803778413,0.375359972209636,0.568826585379221,0.494522920946839,0.673289242377732,0.358356510605338,-0.343045364272416,-0.0837231385649526,-0.321324393622491,-0.309802784972306,-0.325854141447489,-0.352930631832397,-0.102550666129144,-0.29420169567468,-0.241518199936309,-0.354690873738829,-0.473409895011383,-0.3877104455233,-0.492564985976938,-0.147617324627378,-0.214367778737261,-0.45357742629383,-0.530373658229843,0.0890364220947998,-0.377546938523829,-0.249606314198451,-0.0806537471427652,-0.299052619549488,-0.183376974508479,-0.511139873708828,-0.20712808029884,-0.0578966032305232,-0.200870496255155,-0.313774410798141,-0.241956681734527,-0.359312301805244,-0.209574707130674,-0.116142291426301,-0.101646460803462,-0.282951875559685,-0.302222154651735,-0.288992152632214,-0.0886814573413395,0.068586380654923,-0.0570773792188519,-0.112440873230725,0.0355177410265673,-0.295359050516595,0.163843294653803,0.0834138411191282,0.148506843711569,0.0313176040148648,0.0544448318690664,-0.0930391687877962,0.341243689866077,0.146870509281362,-0.218327698612504,-0.0741430396085009,0.20301971440962,-0.331220323853408,0.0641730592753629,0.345410098026086,0.0334402118454394,0.213555344279358,0.0477316811963781,0.115383853179598,0.143167285498603,-0.214161589714731,0.152614390990362,-0.18733685952734,-0.228698290650285,-0.293959683126645,-0.100237311086782,0.0833263270761386,-0.00591093929273051,-0.0958674051528497,-0.262619652669837,-0.262581156580104,-0.0986225245755155,0.17814154107074,0.118960403721056
"Node_47",-0.207084498090019,-0.147485628605627,-0.226969291184552,-0.124374466931907,0.0289799418116331,-0.127155272428809,-0.22455058077226,0.159444124576624,-0.234821515318574,-0.129002031317002,-0.1046745910765,-0.247368611898425,-0.014874069415039,-0.159063731584364,-0.315434543422931,-0.234339215990824,-0.240571648352415,-0.302044375610465,-0.176428856758242,-0.162306357186491,0.28833651386109,0.223578167076428,-0.0751541098641452,0.291304972943022,-0.0266253854476008,0.0623539602905929,0.101275198502102,-0.113177011290845,-0.132587708405883,0.00915148120754201,0.229416038309827,-0.277970358000202,0.0415359078418539,-0.230002165295762,-0.0210456340676012,-0.217646027136615,-0.208749286283399,0.0562201967971794,0.227312385250708,-0.290024502031877,-0.27212646555916,0.0975528425510247,-0.134863322199908,0.0742457444288903,-0.0876147992582691,0.399944632455927,1,0.111956230953306,0.0881892004179795,0.379440133751886,0.278578821895143,-0.0490201495317383,0.239582267195371,0.441971534454946,0.517270250158454,0.162312774501515,0.29479371239171,0.150621752223874,0.130031126010801,0.0497463312053732,0.31417972598422,0.321504957123366,0.359268126415759,0.246045571380144,0.30895494910208,0.40215143575697,0.210021054860222,0.179466538246455,0.231758158838476,0.24855652329564,0.40300415939639,0.20463496267232,0.316546203760385,0.539051176691422,0.481738888708973,-0.446088551436179,0.105039748846913,-0.349541977488883,-0.120362161279971,-0.211129441897168,-0.128975656883036,0.057384663970731,-0.137932266600126,-0.104527009596625,-0.294162286085966,-0.118960240767067,-0.0955683650297027,-0.186193558897725,-0.0722129930144703,-0.0615285592383396,-0.205987216905681,-0.282537749811435,-0.0344968470006112,-0.0615902693848115,-0.0859216161920334,-0.0645860302141517,-0.317517220829873,-0.0602693100787889,-0.304012649766118,-0.161894104763387,-0.0128964398860582,0.110580028279215,-0.135106977306195,-0.215691922514169,-0.245665292019197,-0.142827895887166,-0.0721685311192633,-0.0352106261466202,-0.273986782651655,-0.21089320118958,0.0766134926496704,-0.059273497603784,0.155243806354331,-0.304574517692727,0.100479733257178,0.0353758158454664,0.191630667162109,0.0348097859961137,0.470742584654462,0.0483891497413421,-0.317667180155282,0.120707149071958,-0.223083887920262,0.368101316694339,-0.251336585624104,-0.128911955157399,0.0677611613589791,0.326826636854393,-0.396584171801997,0.214829431935486,0.0692247782883553,-0.246196300901327,0.295136144329312,0.33507608503852,0.376062285925802,-0.00874640285579097,-0.0499022314250548,0.0099589167906923,0.0386581297218416,-0.0848907598940956,0.0501170564477099,-0.316613427285723,0.293625687522935,0.221220886916459,0.27206334735323,-0.260371709992317,-0.0545256331524478,-0.154538915878109,0.234528823390947,0.255168031501506
"Node_48",-0.107575238034347,0.0443292390175009,0.0995408501428475,0.148080912000465,-0.108652687319533,0.117167578772076,0.32575967974388,-0.257201538851034,0.154602440182948,0.317794166043169,0.337375641899832,0.152438374636584,-0.051988404103942,0.0725730076895682,0.0135090806335382,0.123409559319455,0.232069238461755,0.0819933414667344,0.090842139766384,0.147287704293128,0.270116730084189,0.0933827804801804,-0.00347462946332144,0.100405922400676,-0.0441553838971383,0.0818103412912732,0.0591090680880581,0.142973081978487,-0.127927075054308,0.0273362468375261,0.0072498902896711,0.162843883293842,0.166619597556006,-0.00189019511412816,0.0910432122801767,0.0226330172464802,-0.21664271860158,0.104689753749763,-0.00909037990568312,-0.0561967490455517,0.00599272152910477,-0.199621247718994,0.0882591623283962,0.0302243616376558,0.00321881582095522,0.375004298051178,0.111956230953306,1,0.105498678440301,0.272401054062643,0.345169714881864,0.309915322496682,0.182690696101272,0.373989512438839,0.400607215233086,0.32216833588634,0.507717944226819,0.425616112294703,0.441387227617929,0.368613559577719,0.141427481238989,0.440322131255643,0.349848863807758,0.287671160513555,0.411062367672733,0.56620004600136,0.464481518061468,0.312196652234933,0.619411237736369,0.540703652916357,0.0985206889393846,0.25032104022064,0.219881105110483,0.424809976576796,0.354507981290052,-0.131325534725346,0.140570497378762,-0.0585202417638883,-0.188203654625408,0.0921530535047205,0.193473286556602,0.151098853266104,0.138673781595979,-0.0551765445374626,-0.232577767203122,-0.156321240221578,-0.0292886163882004,-0.0818854737876124,0.0814319367913624,-0.0459151186014084,-0.210454358077378,-0.0595080930257737,0.0804913648190369,-0.185751524170775,0.143524900609174,0.000929103912583534,-0.174305119080629,0.218607011610582,-0.15110107231984,0.00922671336632203,0.130667253675295,0.0635390397742361,-0.203106964039934,0.0948507351665309,-0.304155760865127,-0.162783287345589,-0.273249355879874,-0.0661611882296583,0.0921549586323818,-0.11891560021917,-0.364473250977019,-0.0761758785345298,-0.0762493189559274,0.050641068459051,-0.264063270609139,0.175154198236491,-0.0865801061606254,0.119087776454777,-0.141640116476428,0.19775370405727,-0.00320600604319355,0.303206753352168,0.0610529620767812,0.111732763580899,0.317714833702946,-0.257184604131693,-0.0497765103894609,-0.0872522438508903,-0.0838470633682561,0.442612836596058,0.325245295092288,0.22894431767139,0.339528713129218,-0.0970792845080158,0.101993744417961,0.38140085219206,-0.185853037329156,0.0198521321089273,-0.257965197988005,-0.24707123496592,-0.303941927250225,0.302249725702544,0.0188004090589925,-0.0891102005409467,-0.0848308008490901,-0.0749237650638832,-0.266479545838922,-0.112322153208724,-0.0236478350680728,0.233433499373774
"Node_49",0.247834981471298,0.244370660307078,0.113944250231066,0.0591735824636236,0.0746395081836054,0.0917387052626374,-0.0818204315134952,0.227004403377616,-0.0111822697791504,0.289948594044101,0.175816674741149,0.168641731931328,0.093332001466407,-0.0670672883516079,-0.00467384228523198,0.189103618943088,0.010768813118114,0.125295689373359,0.0830645336966261,0.140923746021471,0.0611031720240892,0.0131119859934803,0.0203469725062025,-0.0628665932653083,0.0450635870584152,0.0672036302512543,-0.062012970068481,-0.111575225417303,-0.00493774352430256,-0.117739216440493,0.0408688539493369,0.0699189833060959,0.20183540504226,-0.0018027258301704,-0.0441860019639072,-0.0135143300056483,-0.122377982295737,-0.0329959537962599,0.0012428201021833,-0.0676307111353972,0.105821661132926,0.0340497685856515,-0.138487832753954,0.0031898890421114,0.0631160001271845,0.243605418051293,0.0881892004179795,0.105498678440301,1,0.0668062319343821,0.207042062280984,0.0350857698585915,0.262873907325113,0.348968963639276,0.280556354013737,0.178368532024213,0.0352646785401541,-0.225717482428057,0.393517874245682,0.132247476841541,0.270109635994037,0.212944169972132,0.264594141250152,0.218007414955784,0.0505811240400987,0.30408462640075,0.32429756883664,0.136145102606241,0.129651250335704,0.247555705857195,-0.26227474626976,0.161505772138644,0.106296958297062,0.289954851889961,0.0769157863146724,-0.146712136728038,0.163095274212564,0.0220297719147905,-0.0575262363473243,0.0956348715836665,-0.11881056273406,0.0334659137149437,-0.053188655571793,0.211927284293742,0.0621200343619465,0.00895730733647237,-0.0404916098716346,-0.23237352822415,-0.275324980398262,-0.249257358952174,-0.0931503916406634,-0.156922354862746,0.0483379235359224,-0.0204002911477049,-0.311544200302227,0.277041849755012,-0.376124851986793,0.0851225672983316,-0.132460274579702,-0.0643429246747958,-0.0632625271499761,0.241529699187706,0.00852473986025595,-0.0412657229194279,-0.13786160604944,-0.00428049037148234,0.079016236194375,-0.0554530650980261,-0.112643833425766,-0.14139533648983,0.183667211727152,-0.0037635558726484,0.0990611739420181,-0.112281240640336,-0.0712616302768849,-0.0200249760511316,-0.237918558694904,0.0418212112681906,0.118890486076156,-0.26387535491757,-0.0496888137755284,-0.315214173487561,0.109535530646279,0.121377097816005,-0.0290424183235146,0.132740891577514,-0.0861990602738672,-0.135254809082131,0.180392898157607,0.0443417900923505,-0.0359745112145139,0.0203119134500958,0.318046284955978,0.0263155813217375,-0.247366843661043,-0.333309751077638,0.154696015110883,-0.133978394478322,0.12379663401054,-0.0454551008611308,0.0447862035459901,-0.237475472378306,-0.406444003080673,-0.146829688857341,0.0202771931179245,0.287843325156008,0.118177749931272,-0.220729407430622,-0.010102209491452,0.0738337477146537
"Node_50",-0.121598109470773,0.202046240758317,0.130920148428741,0.261067191416629,-0.0227822924154374,0.173041567104342,0.235132166048248,0.0414627273551559,-0.153908090656392,0.169813727396675,0.308474168053553,0.11637675569834,-0.0146967318693005,0.180632315324093,0.113421086043241,0.0700977976884026,0.224454383329466,0.105537134860221,-0.0979854814915087,0.156689774849696,0.27863973239669,0.306929138022316,-0.173386198355488,0.376435320734249,-0.163228541519004,0.04586244746467,0.221428981045885,0.102542629513137,-0.460528614162276,0.176037637384539,0.0694090391196498,-0.153235249478564,0.0973869346051185,-0.0536983479064614,0.288544555125422,-0.0232170731481852,-0.191322372339636,-0.107557208231779,0.368933362123908,-0.115531105604838,-0.188529511021447,-0.200868418730084,0.165524445341034,0.276977008320748,-0.155444508194301,0.544778837779842,0.379440133751886,0.272401054062643,0.0668062319343821,1,0.410267835741685,0.184604313015908,0.257003408379631,0.578610422389475,0.422468387012537,0.100824858172581,0.541808143729995,0.0432892488496982,0.494226778076641,0.385077682812082,0.294887783201449,0.240229818166217,0.318058275582182,0.185485114236311,0.357648114374625,0.42266693816656,0.43642470489407,0.458991049829261,0.123543559221896,0.585220689289158,0.38305186054627,0.508438512250062,0.292736873529884,0.409772925335027,0.262091869851153,-0.408119240893203,-0.294803781108822,-0.236458355606129,-0.361939846731981,-0.428539377054088,-0.379046451287651,-0.30964704818009,-0.409487270193704,-0.338212004501815,-0.411531146086085,-0.430553112417717,-0.409611940986487,-0.418053393122336,-0.194116139200262,-0.204095929932603,-0.412788710671978,-0.505518603689089,-0.0420274554470419,-0.407533578108763,-0.0789341529396246,-0.258511910334033,-0.340771299646345,-0.254175680080225,-0.436803328981459,-0.118241186865869,-0.249750510279173,-0.444171256860111,-0.399257276244236,-0.326016217687514,-0.396131145290401,-0.353218773575701,-0.611771097403812,-0.181174578822735,-0.511729188643974,-0.250851893715557,-0.188516283025579,0.0106692851372459,0.047863916400075,0.301252478111562,-0.246807495533601,-0.168571520728061,-0.36273573437399,0.103867386571002,0.107962755090684,0.360612138770793,0.119623157810178,0.17794592560302,0.088529038334163,0.0607336486263579,0.150970433658574,-0.484879441401642,-0.0271256596689518,0.0720921609444048,-0.201868432973509,0.407242800255951,0.39691033714557,0.178511393229812,0.070121886018621,-0.164621260754227,0.0916870993216119,0.0834182482406569,-0.470585360154954,0.168268008536645,-0.418371200812384,-0.127228716053831,-0.179470743736919,-0.0300996872946028,-0.0379351943838412,0.119249157133432,-0.0152520987249756,-0.165165736959207,-0.11651830207061,-0.217101628895781,0.0229237220938924,0.0415284755896644
"Node_51",0.0159711521441167,0.0598860331677958,0.191716308579399,0.233920034052788,0.360109106274468,0.135888472024433,0.084823948009366,0.250664545181099,-0.0749666121610135,0.128806773250385,0.264624068026869,0.162726737783248,0.135350072246056,-0.0513925226852453,0.203333178836992,0.28055789676278,0.248649202394698,0.104305383019037,0.159807900420661,0.191758755918142,0.35701044871667,0.268991953079616,-0.422138732617882,0.346965459227987,-0.259133500297662,0.257169240338494,0.35687209525771,0.346687241513384,-0.389919848244589,0.544894300430251,0.373087196491864,-0.0645627128337114,-0.168919447015401,0.188973472133501,0.304382174915799,0.175858980597252,-0.141146667915274,-0.302575532122282,0.362125062132674,-0.21548261246865,-0.0735203869962365,-0.422251558641761,0.418612370209799,0.332560027720285,-0.309171117978191,0.49177653271166,0.278578821895143,0.345169714881864,0.207042062280984,0.410267835741685,1,0.186475342741903,0.124032154406173,0.561184389045387,0.472842510518669,0.0916115373446939,0.602083145831978,0.369365639734329,0.597844043903786,0.307186139510539,0.508120482628283,0.558633994005094,0.417892220418513,0.293866422449334,0.390135697869801,0.424518706118463,0.532973292369254,0.138984619086975,0.534345470931418,0.562644818532854,0.132877658183946,0.261676190259535,0.623089066230145,0.535584955959721,0.587613522425642,0.145055319158022,0.154601322183975,-0.0318957919933575,-0.177141892603575,0.0565073264989093,0.236356784775701,-0.049192882843525,0.15916591618374,0.156791731860376,0.0972268302801896,0.0163217780424908,0.0362243858597648,0.0133940180857673,-0.0183859739014106,0.0908085254330145,-0.0270019980524527,-0.158178449767482,-0.101964030946035,0.0602659814625019,0.249595942445124,0.132513312813772,-0.0753364309611468,0.0404563890902524,-0.0352075192341046,0.100902259836309,0.187917499631667,-0.0670602666044008,0.164174404603036,0.0820447989959054,-0.0281156789181959,0.0228268714644048,0.0140149893957562,0.192528417769949,-0.0253186498458651,0.172605600318345,-0.306133956685879,-0.18745443914866,-0.466606516944345,0.213954290698297,-0.193162553076534,-0.126206993369634,-0.46582640032275,0.199219760694257,0.160041684973259,0.161807992643921,0.152386280391866,0.135466030117545,-0.0790642683160877,-0.0993386993293193,0.285889994741545,-0.140644301715065,-0.0831616724459847,0.29449584340688,-0.26766406889039,0.304772367598474,0.167540441753642,0.0649292890644835,0.070956907097676,-0.126629888181324,-0.231992507664688,0.0999950161696324,-0.0511126774652088,0.238180584649819,-0.453025795774427,-0.138030678517751,-0.365467196774691,-0.103579578799845,-0.0601270561210187,0.0923258224625568,-0.103346249494543,0.0197078598718782,-0.0967372271069754,-0.226031815706233,0.00476354044619184,-0.0293030823393918
"Node_52",-0.166071873761324,-0.070844404199851,-0.209753384668375,-0.108910411916031,-0.131008403430006,-0.0893306089876079,-0.0632058427068573,-0.389948142542855,-0.0641966662745213,-0.0326331742098079,-0.00248655076922709,-0.0168093364504305,-0.212734875610126,0.135102017444381,-0.131047905346604,-0.133511612139921,-0.0734658342175405,-0.180793180777049,0.0467971914082998,-0.0902152419132352,0.341600295720091,0.0500525468120566,-0.0844631751366599,-0.013252335332354,-0.0493838182872306,0.0185766387695694,0.186704748944321,0.0104717009500425,-0.057202251028867,0.148919547073255,0.25944839428142,-0.0223511904337672,-0.0492241676802423,0.256206689205558,0.0879690154503814,-0.0277776770999395,-0.0636432492049524,-0.00245425605351829,0.294476220329983,0.00654286603654675,-0.353813833279508,0.104438310848365,0.150748329704484,0.0745822749936326,-0.0990272685379547,0.293379667034795,-0.0490201495317383,0.309915322496682,0.0350857698585915,0.184604313015908,0.186475342741903,1,0.445750504746244,0.444913807244492,0.39258129921009,0.0566379195808926,0.31986291432057,0.218569760832485,0.257741718033729,0.431398642736914,0.190019752537094,0.457184518660721,0.0589908586998402,-0.0782687867764779,0.257265567116644,0.319924756970829,0.413371280152936,0.547193080135127,0.408478036532607,0.314958969977004,0.108978387882673,-0.0151003062763599,0.12946442247577,0.304602256294358,0.157136995797726,-0.119254556360981,-0.257376157193703,-0.144129597963975,-0.114366306390163,-0.0848933199582973,-0.172096582575636,-0.160864815244503,-0.162411287216145,-0.194504653553299,-0.125012973380886,-0.303441839849316,-0.206692241364649,-0.21631165255207,0.189423503523048,-0.0371246262113984,-0.27479382603063,-0.0574197687292914,-0.00881513265120884,-0.0526384838002041,-0.307374953583644,-0.0613616142911843,-0.281834213205793,-0.0590733839627522,-0.147181018144017,0.0100663582871962,-0.0636907147736624,-0.0802286692626123,-0.331452442102835,0.0160826440215339,0.00938308502631695,-0.158442408568701,-0.172082686475754,-0.209075146935779,-0.196562599078579,-0.207035771470029,-0.124609445396541,-0.046330215306454,-0.151343088043735,0.00150783499701704,-0.180617982616729,0.0382504030512351,-0.0533891508438128,0.0636201386341919,-0.0110578411168781,0.0859133895356173,-0.184878922914691,0.118823789673761,0.241450257351084,0.207563153747768,0.13265838721827,-0.291491431100679,-0.0547742263205422,0.0174849984597517,-0.133712035905407,0.0835648961429973,0.136871785798532,0.204585618627908,0.384370613556501,-0.0189016047785929,0.0748856226036982,-0.00658919599361416,0.098268289300206,-0.150781341963887,-0.118972360154572,0.000472812640223949,-0.191324831083083,-0.00759337437634634,0.140706828205551,-0.0129643584711023,-0.0342716994389579,0.157052346352659,0.0338860349151616,-0.198922851464911,-0.196971559187021,0.19341004275565
"Node_53",-0.242625756873303,-0.119415220038481,-0.236961053695153,-0.0345792344990943,-0.103358001208336,-0.145787845563593,-0.172899551133701,-0.0139334057299226,-0.104200875931845,-0.00711735110456204,-0.0356305626042497,-0.131747034729003,-0.0115875225599977,0.141617211028692,-0.209829653621805,-0.125671518523361,-0.212646032699516,-0.226225284188352,-0.217361536234249,-0.099626527628199,0.086656199593949,0.0012817804692832,-0.120472756742167,0.0234827106079753,0.232275479498692,0.0126864108997807,0.0622614991464365,0.0528538901870891,-0.428161965497942,0.00889211604845371,0.293280278106047,-0.171857546115577,0.0796041917534067,-0.0449243654240534,0.0904603899411926,-0.326052629425231,-0.0237351990360084,0.124511306005217,0.280047736564482,-0.109437083424179,-0.146842013584349,0.245420240211045,0.0177348699103516,-0.0332781761696294,0.111499047768186,0.345885089070864,0.239582267195371,0.182690696101272,0.262873907325113,0.257003408379631,0.124032154406173,0.445750504746244,1,0.390377527540348,0.238834948330561,0.174596982453865,0.360705105874102,0.12325458884231,0.286725751849958,0.291534192007009,0.323087660365705,0.225667448338022,0.394665935097147,0.0914399705396162,0.0839359117990584,0.447743477948723,0.276925558478067,0.367727469696645,0.348215277201118,0.392572343952382,0.320149037365182,0.282495696524202,0.0684161049626274,0.432871043057816,0.200862274018407,-0.347665685726521,-0.183952732522674,-0.121553972999759,-0.00824616371958186,-0.0970858843616531,-0.172685641369895,-0.181183593033586,-0.318588761971896,-0.145670129168586,-0.236164085815774,-0.117375686032198,-0.134598321671589,-0.19425068997197,-0.283762389342797,-0.189247520104479,-0.373632867444835,-0.275053818326845,-0.104838323704302,-0.201132189662498,-0.357819700377005,-0.037637079942406,-0.530328714229748,-0.118721467792922,-0.323270392715664,-0.0426856951732764,-0.259564153698962,-0.0146028467393781,-0.498270063258512,-0.240982496165782,-0.027343320511364,-0.19045783334851,-0.205164486234027,-0.129320696116221,-0.309743841030104,-0.535367110671954,0.00365022421584759,-0.352882594053435,-0.034739880338117,-0.192611773707502,0.056790605745919,-0.156089900484642,-0.379540521036466,-0.0344979906268617,0.33218630528091,0.122528407778707,-0.252930550199126,-0.216724923917319,0.0208112735757636,0.581922779161184,0.0400241758272404,-0.199411835267253,-0.316673535490585,0.213412661016986,-0.20744431233552,0.33124211879292,0.426488926071047,-0.00157414507505982,0.427051340489399,0.175537025340691,0.202860468526157,-0.0867052353477401,-0.101670419248965,0.085232288275353,-0.00772203702246824,-0.218692176609402,0.0466420214852745,-0.305195531378077,-0.0120556457403863,0.04668793140809,0.15004225251853,-0.0439060081402623,0.034652137141058,-0.326659165938129,0.137054450592279,0.365819790572818
"Node_54",-0.170100743663033,0.143647162197535,0.0385645209045238,0.0703230737360204,0.00792645155502488,0.116923246219456,0.146940550524586,0.145413508292676,-0.253451953038561,0.256451042859369,0.109120800936797,-0.0664923129064998,0.0455463881029126,0.0810533685632915,-0.0379901297237753,0.0443432035836302,0.0916944869230667,-0.0198463300569515,-0.0283618813415235,0.0973685369951675,0.290213445365081,0.209377576195388,-0.133916155323065,0.199776051547341,-0.0227598106767352,0.0434681121309567,0.222390346837995,0.0297836629549042,-0.378640901585927,0.102997383284936,0.144474613448146,-0.160825572944739,0.0671543891118978,0.0731817060426554,0.130166986498408,-0.0296799527944098,-0.154475820625006,-0.0623745955415201,0.184230953545521,-0.379961143943223,-0.175896075609924,-0.12418665447599,0.0836275840094028,0.142969623387871,-0.063480078172676,0.749348330578865,0.441971534454946,0.373989512438839,0.348968963639276,0.578610422389475,0.561184389045387,0.444913807244492,0.390377527540348,1,0.661086727826929,0.0142546141707004,0.594600802959366,0.212753067416755,0.607861052021934,0.63391917831346,0.621361894703495,0.578771928814517,0.405948717740165,0.250971236926165,0.493852085618595,0.693650782030621,0.672409298367988,0.510280837438287,0.589678174605961,0.639039591112645,0.311051248145909,0.555825144541715,0.529411790027209,0.618101745919498,0.331924840505986,-0.285293349645184,-0.0612607574042895,-0.137968482102617,-0.375431661496321,-0.15579750378865,-0.193733899075905,-0.0763798601415238,-0.167827224353531,-0.179901182540134,-0.169168168705887,-0.294607461091467,-0.194195221425853,-0.339650756425318,-0.135733197399543,-0.125578964591353,-0.307194901675438,-0.371590378695324,0.0273743296138762,-0.250076116990043,-0.0690056053883375,-0.0998175085027926,-0.393764441577976,-0.0470582266890665,-0.42635411906278,-0.218211754536003,-0.0323314727521768,-0.12229752108661,-0.26444514315959,-0.136010612320488,-0.175100118614141,-0.0292803367211425,-0.151748268640724,-0.0695071888103685,-0.337796765180823,-0.184116037197697,-0.12351933882529,0.00526412253707004,-0.112370079595889,-0.109539331901098,-0.154388387446524,-0.0984672010985488,-0.287396818714956,-0.0137821839113213,0.22948747963604,0.0432236688652579,-0.00708571226104521,0.0843330131536954,-0.153948477767105,0.287381522610924,0.258499243249348,-0.241245926673634,0.0012206392285225,0.245172600214842,-0.143132877817508,0.115901131778147,0.174466934886429,-0.0168861652237815,0.298476642027636,-0.000874337411514406,0.0506358796772259,-0.029955231417227,-0.15498440875331,0.135668130125099,-0.117751011930507,-0.0825266429617176,-0.128472249636677,-0.114301094407014,0.092369652470696,-0.0296316478713212,0.0578514393574401,-0.10441479050774,-0.107648077809871,-0.247374457812148,0.0954973687001663,0.109683876583799
